glyph_name,ps_name,sort_final_cdg,sort_final_a,assoc_feat_cdg,assoc_feat_a,assoc_feat_val,assoc_uids_cdg,assoc_uids_a
LtnSmODotAbv,uni022F,2400.371,2400.371,,,,,
LtnSmODotAbvMacron,uni0231,2400.37135,2400.37135,,,,,
LtnSmOHookAbv,uni1ECF,2400.38,2400.38,,,,,
LtnSmODotBlw,uni1ECD,2400.471,2400.471,,,,,
LtnSmOOgonek,uni01EB,2400.62,2400.62,,,,,
LtnSmOOgonekMacron,uni01ED,2400.6235,2400.6235,,,,,
LtnSmOOgonek.RetroHook,uni01EB.RetroHook,2400.63,2400.63,cv76,cv76,,01EB,01EB
LtnSmOOgonekMacron.RetroHook,uni01ED.RetroHook,2400.6335,2400.6335,cv76,cv76,,01ED,01ED
LtnSmORetrHook,u1DF1B,2400.64,2400.64,,,,,
LtnSmTrndDelta,uni018D,2400.66,2400.66,,,,,
LtnSmBarredO,uni0275,2400.71,2400.71,,,,,
CySmBarredO,uni04E9,2400.7115,2400.7115,,,,,
LtnSupSmBarredO,uni1DB1,2400.7122,2400.7122,,,,,
ModCySmBarredO,u1E04E,2400.7123,2400.7123,,,,,
CySmBarredODiaer,uni04EB,2400.7136,2400.7136,,,,,
GrSmTheta,theta,2400.72,2400.72,,,,,
GrThetaSym,theta1,2400.7225,2400.7225,,,,,
LtnSmOLngStrk,uniA74B,2400.723,2400.723,,,,,
ModSmTheta,uni1DBF,2400.7235,2400.7235,,,,,
CySmFita,uni0473,2400.74,2400.74,,,,,
LtnSupSmOStrk,u107A2,2400.7522,2400.7522,,,,,
LtnSmOStrkAcute,oslashacute,2400.75311,2400.75311,,,,,
EmptySet.SlashZero,emptyset.SlashZero,2400.76,2400.76,cv98,cv98,,2205,2205
EmptySet,emptyset,2400.77,2400.77,,,,,
LtnSmOCurl,uniA74D,2400.91,2400.91,,,,,
LtnSmInsularD,uniA77A,2401.1,2401.1,,,,,
LtnSmOHorn,ohorn,2410.1,2410.1,,,,,
LtnSmOHornAcute,uni1EDB,2410.311,2410.311,,,,,
LtnSmOHornGrave,uni1EDD,2410.313,2410.313,,,,,
LtnSmOHornTilde,uni1EE1,2410.34,2410.34,,,,,
LtnSmOHornHookAbv,uni1EDF,2410.38,2410.38,,,,,
LtnSmOHornDotBlw,uni1EE3,2410.471,2410.471,,,,,
GrSmSigma,sigma,2415.1,2415.1,,,,,
CySmAbkhasHa,uni04A9,2418.1,2418.1,,,,,
LtnSmSdwysO,uni1D11,2420.1,2420.1,,,,,
LtnSmSdwysOStrk,uni1D13,2420.75,2420.75,,,,,
LtnSupSmOe,uniA7F9,2430.22,2430.22,,,,,
LtnSmTrndOe,uni1D14,2431.1,2431.1,,,,,
LtnSmOi,uni01A3,2432.1,2432.1,,,,,
LtnSmOODigraph,uniA74F,2433.1,2433.1,,,,,
LtnSmOu,uni0223,2434.1,2434.1,,,,,
LtnSmOu.OpenTop,uni0223.OpenTop,2434.12,2434.12,cv47,cv47,,0223,0223
LtnSmBottomHalfO,uni1D17,2440.1,2440.1,,,,,
ModSmBottomHalfO,uni1D55,2440.23,2440.23,,,,,
LtnSmTopHalfO,uni1D16,2441.1,2441.1,,,,,
ModSmTopHalfO,uni1D54,2441.23,2441.23,,,,,
CyCapO,uni041E,2450.15,2450.15,,,,,
GrCapOmicron,Omicron,2450.16,2450.16,,,,,
ModCapO,uni1D3C,2450.23,2450.23,,,,,
LtnSmCapO,uni1D0F,2450.26,2450.26,,,,,
LtnCapODblAcute,Ohungarumlaut,2450.312,2450.312,,,,,
LtnCapODblGrave,uni020C,2450.314,2450.314,,,,,
LtnCapOCircumAcute,uni1ED0,2450.32311,2450.32311,,,,,
LtnCapOCircumAcute.VN,uni1ED0.VN,2450.323111,2450.323111,cv75,cv75,,1ED0,1ED0
LtnCapOCircumGrave,uni1ED2,2450.32313,2450.32313,,,,,
LtnCapOCircumGrave.VN,uni1ED2.VN,2450.323131,2450.323131,cv75,cv75,,1ED2,1ED2
LtnCapOCircumTilde,uni1ED6,2450.3234,2450.3234,,,,,
LtnCapOCircumTilde.VN,uni1ED6.VN,2450.32341,2450.32341,cv75,cv75,,1ED6,1ED6
LtnCapOCircumHookAbv,uni1ED4,2450.3238,2450.3238,,,,,
LtnCapOCircumHookAbv.VN,uni1ED4.VN,2450.32381,2450.32381,cv75,cv75,,1ED4,1ED4
LtnCapOCircumDotBlw,uni1ED8,2450.32471,2450.32471,,,,,
LtnCapOInvBreve,uni020E,2450.331,2450.331,,,,,
LtnCapOBreve,Obreve,2450.332,2450.332,,,,,
LtnCapOCaron,uni01D1,2450.334,2450.334,,,,,
LtnCapOTildeAcute,uni1E4C,2450.34311,2450.34311,,,,,
LtnCapOTildeMacron,uni022C,2450.3435,2450.3435,,,,,
LtnCapOTildeDiaer,uni1E4E,2450.3436,2450.3436,,,,,
LtnCapOMacron,Omacron,2450.35,2450.35,,,,,
LtnCapOMacronAcute,uni1E52,2450.35311,2450.35311,,,,,
LtnCapOMacronGrave,uni1E50,2450.35313,2450.35313,,,,,
CyCapODiaer,uni04E6,2450.3615,2450.3615,,,,,
LtnCapODiaerMacron,uni022A,2450.3635,2450.3635,,,,,
LtnCapODotAbv,uni022E,2450.371,2450.371,,,,,
LtnCapODotAbvMacron,uni0230,2450.37135,2450.37135,,,,,
LtnCapOHookAbv,uni1ECE,2450.38,2450.38,,,,,
LtnCapODotBlw,uni1ECC,2450.471,2450.471,,,,,
LtnCapOOgonek,uni01EA,2450.62,2450.62,,,,,
LtnCapOOgonekMacron,uni01EC,2450.6235,2450.6235,,,,,
LtnCapOOgonek.RetroHook,uni01EA.RetroHook,2450.63,2450.63,cv76,cv76,,01EA,01EA
LtnCapOOgonekMacron.RetroHook,uni01EC.RetroHook,2450.6335,2450.6335,cv76,cv76,,01EC,01EC
LtnCapOMiddleTilde,uni019F,2450.71,2450.71,,,,,
CyCapBarredO,uni04E8,2450.7115,2450.7115,,,,,
CyCapBarredODiaer,uni04EA,2450.7136,2450.7136,,,,,
GrCapTheta,Theta,2450.72,2450.72,,,,,
GrCapThetaSym,uni03F4,2450.7225,2450.7225,,,,,
LtnCapOLngStrk,uniA74A,2450.73,2450.73,,,,,
CyCapFita,uni0472,2450.74,2450.74,,,,,
LtnCapOStrkAcute,Oslashacute,2450.75311,2450.75311,,,,,
LtnCapOCurl,uniA74C,2450.91,2450.91,,,,,
LtnCapInsularD,uniA779,2451.1,2451.1,,,,,
LtnCapOHorn,Ohorn,2460.1,2460.1,,,,,
LtnCapOHornAcute,uni1EDA,2460.311,2460.311,,,,,
LtnCapOHornGrave,uni1EDC,2460.313,2460.313,,,,,
LtnCapOHornTilde,uni1EE0,2460.34,2460.34,,,,,
LtnCapOHornHookAbv,uni1EDE,2460.38,2460.38,,,,,
LtnCapOHornDotBlw,uni1EE2,2460.471,2460.471,,,,,
CyCapAbkhasHa,uni04A8,2468.1,2468.1,,,,,
LtnSmCapOe,uni0276,2480.26,2480.26,,,,,
LtnSupSmCapOe,u107A3,2480.2622,2480.2622,,,,,
LtnCapOi,uni01A2,2481.1,2481.1,,,,,
LtnCapOODigraph,uniA74E,2482.1,2482.1,,,,,
LtnCapOu,uni0222,2483.1,2483.1,,,,,
LtnCapOu.OpenTop,uni0222.OpenTop,2483.12,2483.12,cv47,cv47,,0222,0222
ModCapOu,uni1D3D,2483.23,2483.23,,,,,
ModCapOu.OpenTop,uni1D3D.OpenTop,2483.232,2483.232,cv47,cv47,,1D3D,1D3D
LtnSmCapOu,uni1D15,2483.26,2483.26,,,,,
LtnSmCapOu.OpenTop,uni1D15.OpenTop,2483.262,2483.262,cv47,cv47,,1D15,1D15
GrCapOmega,uni03A9,2490.1,2490.1,,,,,
GrSmCapOmega,uniAB65,2490.2,2490.2,,,,,
LtnBilabialClick,uni0298,2495.1,2495.1,,,,,
ModBilabialClick,u107B5,2495.23,2495.23,,,,,
CySmEr,uni0440,2500.15,2500.15,,,,,
ModCySmEr,u1E03E,2500.152,2500.152,,,,,
LtnSubSmP,uni209A,2500.21,2500.21,,,,,
LtnSupSmP,uni1D56,2500.22,2500.22,,,,,
LtnSmPAcute,uni1E55,2500.311,2500.311,,,,,
LtnSmPDotAbv,uni1E57,2500.371,2500.371,,,,,
LtnSmPPalHook,uni1D88,2500.65,2500.65,,,,,
LtnSmPStrk,uni1D7D,2500.71,2500.71,,,,,
LtnSmPLowStrk,uniA751,2500.711,2500.711,,,,,
CySmErTick,uni048F,2500.72,2500.72,,,,,
LtnSmPMiddleTilde,uni1D71,2500.74,2500.74,,,,,
LtnSmThorn,thorn,2500.8,2500.8,,,,,
LtnSmPHook,uni01A5,2500.81,2500.81,,,,,
LtnSmPHook.BowlHook,uni01A5.BowlHook,2500.82,2500.82,cv49,cv49,,01A5,01A5
LtnSmThornHighStrk,uniA765,2500.872,2500.872,,,,,
LtnSmThornLowStrk,uniA767,2500.875,2500.875,,,,,
LtnSmPHighCurl,uniA755,2500.91,2500.91,,,,,
LtnSmPLowCurl,uniA753,2500.911,2500.911,,,,,
CySmRha,uni0517,2510.1,2510.1,,,,,
LtnWynn,uni01BF,2525.1,2525.1,,,,,
GrSmRho,rho,2530.1,2530.1,,,,,
GrSubSmRho,uni1D68,2530.21,2530.21,,,,,
LtnSmPhi,uni0278,2540.1,2540.1,,,,,
ModSmPhi,uni1DB2,2540.23,2540.23,,,,,
CySmEf,uni0444,2545.1,2545.1,,,,,
CySubSmEf,u1E060,2545.11,2545.11,,,,,
ModCySmEf,u1E042,2545.12,2545.12,,,,,
GrSmPhi,phi,2547.1,2547.1,,,,,
GrSubSmPhi,uni1D69,2547.21,2547.21,,,,,
ModSmGrPhi,uni1D60,2547.23,2547.23,,,,,
SmTaillessPhi,uni2C77,2548.1,2548.1,,,,,
CyCapEr,uni0420,2550.15,2550.15,,,,,
GrCapRho,Rho,2550.16,2550.16,,,,,
ModCapP,uni1D3E,2550.23,2550.23,,,,,
LtnSmCapP,uni1D18,2550.26,2550.26,,,,,
GrSmCapRho,uni1D29,2550.2616,2550.2616,,,,,
LtnCapPAcute,uni1E54,2550.311,2550.311,,,,,
LtnCapPDotAbv,uni1E56,2550.371,2550.371,,,,,
LtnCapPStrk,uni2C63,2550.71,2550.71,,,,,
LtnCapPLowStrk,uniA750,2550.711,2550.711,,,,,
CyCapErTick,uni048E,2550.72,2550.72,,,,,
LtnCapPHook,uni01A4,2550.81,2550.81,,,,,
LtnCapPHighCurl,uniA754,2550.91,2550.91,,,,,
LtnCapPLowCurl,uniA752,2550.911,2550.911,,,,,
LtrSoundRecCopyright,uni2117,2551.1,2551.1,,,,,
CyCapRha,uni0516,2555.1,2555.1,,,,,
RubleSgn,uni20BD,2558.1,2558.1,,,,,
PesoSgn,uni20B1,2560.1,2560.1,,,,,
PesetaSgn,peseta,2562.1,2562.1,,,,,
LtnCapThorn,Thorn,2570.1,2570.1,,,,,
LtnCapThornHighStrk,uniA764,2570.72,2570.72,,,,,
LtnCapThornLowStrk,uniA766,2570.75,2570.75,,,,,
LtnCapWynn,uni01F7,2575.1,2575.1,,,,,
MathFrktCapP,u1D513,2580.1,2580.1,,,,,
LtnCapRevP,uniA7FC,2585.1,2585.1,,,,,
GrCapPhi,Phi,2590.1,2590.1,,,,,
CyCapEf,uni0424,2590.16,2590.16,,,,,
CySmQa,uni051B,2600.15,2600.15,,,,,
LtnSupSmQ,q.sup,2600.22,2600.22,,,,,
LtnSmQStrk,uniA757,2600.72,2600.72,,,,,
LtnSmQDiagStrk,uniA759,2600.75,2600.75,,,,,
LtnSmQHook,uni02A0,2600.81,2600.81,,,,,
LtnSmQHookTail,uni024B,2600.86,2600.86,,,,,
LtnRevEshLoop,uni01AA,2600.87,2600.87,,,,,
LtnSmQPDigraph,uni0239,2610.1,2610.1,,,,,
CyCapQa,uni051A,2650.15,2650.15,,,,,
ModCapQ,Q.sup,2650.23,2650.23,,,,,
LtnCapSmQHookTail,uni024A,2670.1,2670.1,,,,,
LtnSmCapQ,uniA7AF,2670.26,2670.26,,,,,
LtnCapQStrk,uniA756,2670.72,2670.72,,,,,
LtnCapQDiagStrk,uniA758,2670.75,2670.75,,,,,
MathFrktCapQ,u1D514,2680.1,2680.1,,,,,
LtnSubSmR,uni1D63,2700.21,2700.21,,,,,
CombLtnSmRBlw,uni1DCA,2700.211,2700.211,,,,,
ModSmR,uni02B3,2700.23,2700.23,,,,,
CombLtnSmR,uni036C,2700.24,2700.24,,,,,
LtnSmRAcute,racute,2700.311,2700.311,,,,,
LtnSmRDblGrave,uni0211,2700.314,2700.314,,,,,
LtnSmRInvBreve,uni0213,2700.331,2700.331,,,,,
LtnSmRCaron,rcaron,2700.334,2700.334,,,,,
LtnSmRDotAbv,uni1E59,2700.371,2700.371,,,,,
LtnSmRLineBlw,uni1E5F,2700.45,2700.45,,,,,
LtnSmRDotBlw,uni1E5B,2700.471,2700.471,,,,,
LtnSmRDotBlwMacron,uni1E5D,2700.47135,2700.47135,,,,,
LtnSmRCedilla,rcommaaccent,2700.472,2700.472,,,,,
LtnSmRPalHook,uni1D89,2700.65,2700.65,,,,,
LtnSmRBar,uni024D,2700.72,2700.72,,,,,
LtnSmRMiddleTilde,uni1D72,2700.74,2700.74,,,,,
LtnSmRDiagStrk,uniA7A7,2700.75,2700.75,,,,,
LtnSmRHookTail,uni027D,2700.86,2700.86,,,,,
ModSmRHookTail,u107A8,2700.8623,2700.8623,,,,,
LtnSmRHookTail.LCStyle,uni027D.LCStyle,2700.87,2700.87,cv55,cv55,,027D,027D
LtnSmRMidLftHook,u1DF28,2700.88,2700.88,,,,,
LtnSmRLngLeg,uni027C,2700.95,2700.95,,,,,
LtnSmRRotunda,uniA75B,2701.1,2701.1,,,,,
LtnSmRumRotunda,uniA75D,2702.1,2702.1,,,,,
LtnSmInsularR,uniA783,2703.1,2703.1,,,,,
CombLtnSmInsularR,uni1ACD,2703.24,2703.24,,,,,
LtnSmInsularS,uniA785,2704.1,2704.1,,,,,
LtnSmInsularF,uniA77C,2705.1,2705.1,,,,,
LtnSmTurnedR,uni0279,2710.1,2710.1,,,,,
ModSmTrndR,uni02B4,2710.23,2710.23,,,,,
LtnSmTurnedRPalHook,u1DF15,2710.65,2710.65,,,,,
LtnSmTurnedRMiddleTilde,uniAB68,2710.74,2710.74,,,,,
LtnSmTurnedRHook,uni027B,2710.86,2710.86,,,,,
ModSmTrndRHook,uni02B5,2710.8623,2710.8623,,,,,
LtnSmTurnedRLngLegHook,u1DF08,2710.8695,2710.8695,,,,,
ModSmTurnedRLngLegHook,u107A7,2710.869523,2710.869523,,,,,
LtnSmTurnedRLngLeg,uni027A,2710.95,2710.95,,,,,
ModSmTurnedRLngLeg,u107A6,2710.9523,2710.9523,,,,,
LtnSmTurnedRHookTail,uni2C79,2711.1,2711.1,,,,,
LtnSmRFishhook,uni027E,2720.1,2720.1,,,,,
ModSmRFishhook,u107A9,2720.23,2720.23,,,,,
LtnSmRFishhookPalHook,u1DF16,2720.65,2720.65,,,,,
LtnSmRFishhookMiddleTilde,uni1D73,2720.74,2720.74,,,,,
LtnSmRum,uniA775,2720.75,2720.75,,,,,
LtnSmSquatRevEsh,uni0285,2730.86,2730.86,,,,,
LtnSmRevRFishhook,uni027F,2730.95,2730.95,,,,,
ModCapR,uni1D3F,2750.23,2750.23,,,,,
LtnSmCapR,uni0280,2750.26,2750.26,,,,,
ModSmCapR,u107AA,2750.2623,2750.2623,,,,,
LtnCapRAcute,Racute,2750.311,2750.311,,,,,
LtnCapRDblGrave,uni0210,2750.314,2750.314,,,,,
LtnCapRInvBreve,uni0212,2750.331,2750.331,,,,,
LtnCapRCaron,Rcaron,2750.334,2750.334,,,,,
LtnCapRDotAbv,uni1E58,2750.371,2750.371,,,,,
LtnCapRLineBlw,uni1E5E,2750.45,2750.45,,,,,
LtnCapRDotBlw,uni1E5A,2750.471,2750.471,,,,,
LtnCapRDotBlwMacron,uni1E5C,2750.47135,2750.47135,,,,,
LtnCapRCedilla,Rcommaaccent,2750.472,2750.472,,,,,
LtnCapRBarredStem,uni024C,2750.72,2750.72,,,,,
LtnCapRDiagStrk,uniA7A6,2750.75,2750.75,,,,,
LtnCapRHookTail,uni2C64,2750.86,2750.86,,,,,
LtnCapRRotunda,uniA75A,2751.1,2751.1,,,,,
LtnCapRumRotunda,uniA75C,2752.1,2752.1,,,,,
LtnCapInsularR,uniA782,2753.1,2753.1,,,,,
LtnCapInsularS,uniA784,2754.1,2754.1,,,,,
LtnCapInsularF,uniA77B,2755.1,2755.1,,,,,
LtnCapSmRHookTail,uni2C64.LCStyle,2760.1,2760.1,cv55,cv55,,2C64,2C64
LtnYr,uni01A6,2765.1,2765.1,,,,,
RupeeSgn,uni20A8,2770.1,2770.1,,,,,
IndianRupeeSgn,uni20B9,2771.1,2771.1,,,,,
R_Response,uni211F,2772.1,2772.1,,,,,
LtnSmCapTrndR,uni1D1A,2780.1,2780.1,,,,,
LtnSmCapInvR,uni0281,2785.26,2785.26,,,,,
ModSmCapInvR,uni02B6,2785.2623,2785.2623,,,,,
LtnSmCapRum,uniA776,2785.75,2785.75,,,,,
CyCapYa,uni042F,2790.1,2790.1,,,,,
LtnSmCapRevR,uni1D19,2790.26,2790.26,,,,,
CySmYa,uni044F,2790.2615,2790.2615,,,,,
CySmYae,uni0519,2791.1,2791.1,,,,,
CyCapYae,uni0518,2795.1,2795.1,,,,,
CySmDze,uni0455,2800.15,2800.15,,,,,
CySubSmDze,u1E069,2800.151,2800.151,,,,,
LtnSubSmS,uni209B,2800.21,2800.21,,,,,
ModSmS,uni02E2,2800.23,2800.23,,,,,
LtnSmSAcute,sacute,2800.311,2800.311,,,,,
LtnSmSAcuteDotAbv,uni1E65,2800.311371,2800.311371,,,,,
LtnSmSCircum,scircumflex,2800.32,2800.32,,,,,
LtnSmSCaron,scaron,2800.334,2800.334,,,,,
LtnSmSCaronDotAbv,uni1E67,2800.334371,2800.334371,,,,,
LtnSmSDotAbv,uni1E61,2800.371,2800.371,,,,,
LtnSmSDotBlw,uni1E63,2800.471,2800.471,,,,,
LtnSmSDotBlwDotAbv,uni1E69,2800.471371,2800.471371,,,,,
LtnSmSCommaBlw,uni0219,2800.472,2800.472,,,,,
LtnSmSCedilla,scedilla,2800.61,2800.61,,,,,
LtnSmSHook,uni0282,2800.64,2800.64,,,,,
ModSmSHook,uni1DB3,2800.6423,2800.6423,,,,,
LtnSmSPalHook,uni1D8A,2800.65,2800.65,,,,,
LtnSmSMiddleTilde,uni1D74,2800.74,2800.74,,,,,
LtnSmSDiagStrk,uniA7A9,2800.75,2800.75,,,,,
LtnSmSShortStrk,uniA7CA,2800.76,2800.76,,,,,
LtnSmSMidLftHook,u1DF29,2800.88,2800.88,,,,,
LtnSmSCurl,u1DF1E,2800.91,2800.91,,,,,
ModSmSCurl,u107BA,2800.9123,2800.9123,,,,,
LtnSmSSwashTail,uni023F,2800.93,2800.93,,,,,
LtnSmTnTwo,uni01A8,2820.1,2820.1,,,,,
GrSmFinSigma,sigma1,2830.1,2830.1,,,,,
LtnSmEsh,uni0283,2840.1,2840.1,,,,,
LtnSupSmEsh,uni1DB4,2840.22,2840.22,,,,,
LtnSmEshHook,uni1D98,2840.64,2840.64,,,,,
LtnSmEshPalHook,uni1D8B,2840.65,2840.65,,,,,
LtnSmEshDblBar,u1DF0B,2840.73,2840.73,,,,,
LtnSmEshCurl,uni0286,2840.91,2840.91,,,,,
LtnSmEshCurlDblBar,u1DF0C,2840.9173,2840.9173,,,,,
LtnSmUm,uniA778,2841.1,2841.1,,,,,
CyCapDze,uni0405,2850.15,2850.15,,,,,
LtnSmCapS,uniA731,2850.26,2850.26,,,,,
LtnCapSAcute,Sacute,2850.311,2850.311,,,,,
LtnCapSAcuteDotAbv,uni1E64,2850.311371,2850.311371,,,,,
LtnCapSCircum,Scircumflex,2850.32,2850.32,,,,,
LtnCapSCaron,Scaron,2850.334,2850.334,,,,,
LtnCapSCaronDotAbv,uni1E66,2850.334371,2850.334371,,,,,
LtnCapSDotAbv,uni1E60,2850.371,2850.371,,,,,
LtnCapSDotBlw,uni1E62,2850.471,2850.471,,,,,
LtnCapSDotBlwDotAbv,uni1E68,2850.471371,2850.471371,,,,,
LtnCapSCommaBlw,uni0218,2850.472,2850.472,,,,,
LtnCapSCedilla,Scedilla,2850.61,2850.61,,,,,
LtnCapSHook,uniA7C5,2850.64,2850.64,,,,,
LtnCapSDiagStrk,uniA7A8,2850.75,2850.75,,,,,
LtnCapSShortStrk,uniA7C9,2850.76,2850.76,,,,,
LtnCapSSwashTail,uni2C7E,2850.93,2850.93,,,,,
LtnCapTnTwo,uni01A7,2870.1,2870.1,,,,,
HryvniaSign,uni20B4,2880.1,2880.1,,,,,
SpesmiloSgn,uni20B7,2881.1,2881.1,,,,,
MathFrktCapS,u1D516,2890.1,2890.1,,,,,
LtnSubSmT,uni209C,2900.21,2900.21,,,,,
LtnSupSmT,uni1D57,2900.22,2900.22,,,,,
CombLtnSmT,uni036D,2900.24,2900.24,,,,,
LtnSmTCaron.Caron,tcaron.Caron,2900.334,2900.334,cv77,cv77,,0165,0165
LtnSmTDiaer,uni1E97,2900.36,2900.36,,,,,
LtnSmTDotAbv,uni1E6B,2900.371,2900.371,,,,,
LtnSmTCircumBlw,uni1E71,2900.42,2900.42,,,,,
LtnSmTLineBlw,uni1E6F,2900.45,2900.45,,,,,
LtnSmTDotBlw,uni1E6D,2900.471,2900.471,,,,,
LtnSmTCommaBlw,uni021B,2900.472,2900.472,,,,,
LtnSmTCaron,tcaron,2900.52,2900.52,,,,,
LtnSmTCedilla,uni0163,2900.61,2900.61,,,,,
LtnSmTPalHook,uni01AB,2900.65,2900.65,,,,,
ModSmTPalHook,uni1DB5,2900.6523,2900.6523,,,,,
LtnSmTStrk,tbar,2900.72,2900.72,,,,,
LtnSmTMiddleTilde,uni1D75,2900.74,2900.74,,,,,
LtnSmTDiagStrk,uni2C66,2900.75,2900.75,,,,,
LtnSmTHook,uni01AD,2900.81,2900.81,,,,,
LtnSmTHook.RtHook,uni01AD.RtHook,2900.82,2900.82,cv57,cv57,,01AD,01AD
LtnSmTHookRetrHook,u1DF09,2900.8264,2900.8264,,,,,
LtnSmTRetrHook,uni0288,2900.86,2900.86,,,,,
ModSmTRetrHook,u107AF,2900.8623,2900.8623,,,,,
LtnSmTMidLftHook,u1DF2A,2900.88,2900.88,,,,,
LtnSmTCurl,uni0236,2900.91,2900.91,,,,,
LtnSmLBeltPalHook,u1DF13,2900.929,2900.929,,,,,
LtnSmTum,uniA777,2901.1,2901.1,,,,,
LtnSmTHStrk,uni1D7A,2905.1,2905.1,,,,,
LtnSmTcDigraphCurl,uni02A8,2910.1,2910.1,,,,,
ModSmTcDigraphCurl,u107AB,2910.23,2910.23,,,,,
LtnSmTsDigraph,uni02A6,2911.1,2911.1,,,,,
ModSmTsDigraph,u107AC,2911.23,2911.23,,,,,
LtnSmTsHook,uniAB67,2911.64,2911.64,,,,,
ModSmTsHook,u107AD,2911.6423,2911.6423,,,,,
LtnSmTeshDigraph,uni02A7,2912.1,2912.1,,,,,
ModSmTeshDigraph,u107AE,2912.23,2912.23,,,,,
LtnSmTeshRetrHook,u1DF1C,2912.64,2912.64,,,,,
LtnSmTeshPalHook,u1DF17,2912.65,2912.65,,,,,
LtnSmTzDigraph,uniA729,2913.1,2913.1,,,,,
LtnSmInsularT,uniA787,2914.1,2914.1,,,,,
CombLtnSmInsularT,uni1ACE,2914.24,2914.24,,,,,
LtnSmTurnedT,uni0287,2920.1,2920.1,,,,,
LtnSmTurnedTCurl,u1DF0D,2920.91,2920.91,,,,,
GrSmTau,tau,2930.1,2930.1,,,,,
CySmTe,uni0442,2940.1,2940.1,,,,,
ModCySmTe,u1E040,2940.12,2940.12,,,,,
CySmTe.Serb,uni0442.Serb,2940.15,2940.15,cv84,cv84,,0442,0442
ModCySmTe.Serb,u1E040.Serb,2940.152,2940.152,cv84,cv84,,1E040,1E040
CySmTeDesc,uni04AD,2940.2,2940.2,,,,,
CySmKomiTje,uni050F,2940.3,2940.3,,,,,
CySmLigTeTse,uni04B5,2940.4,2940.4,,,,,
CyCapTe,uni0422,2950.15,2950.15,,,,,
GrCapTau,Tau,2950.16,2950.16,,,,,
ModCapT,uni1D40,2950.23,2950.23,,,,,
LtnSmCapT,uni1D1B,2950.26,2950.26,,,,,
LtnCapTCaron,Tcaron,2950.334,2950.334,,,,,
TengeSgn,uni20B8,2950.351,2950.351,,,,,
LtnCapTDotAbv,uni1E6A,2950.371,2950.371,,,,,
LtnCapTCircumBlw,uni1E70,2950.42,2950.42,,,,,
LtnCapTLineBlw,uni1E6E,2950.45,2950.45,,,,,
LtnCapTDotBlw,uni1E6C,2950.471,2950.471,,,,,
LtnCapTCommaBlw,uni021A,2950.472,2950.472,,,,,
LtnCapTCedilla,uni0162,2950.61,2950.61,,,,,
LtnCapTStrk,Tbar,2950.72,2950.72,,,,,
TugrikSgn,uni20AE,2950.73,2950.73,,,,,
LtnCapTDiagStrk,uni023E,2950.75,2950.75,,,,,
LtnCapTHook,uni01AC,2950.81,2950.81,,,,,
LtnCapTHook.RtHook,uni01AC.RtHook,2950.811,2950.811,cv57,cv57,,01AC,01AC
LtnCapTRetrHook,uni01AE,2950.86,2950.86,,,,,
LtnCapTzDigraph,uniA728,2951.1,2951.1,,,,,
LtnCapInsularT,uniA786,2952.1,2952.1,,,,,
LtnCapTurnedT,uniA7B1,2953.1,2953.1,,,,,
CyCapTeDesc,uni04AC,2955.1,2955.1,,,,,
CyCapKomiTje,uni050E,2955.2,2955.2,,,,,
CyCapLigTeTse,uni04B4,2960.1,2960.1,,,,,
CyCapTshe,uni040B,2970.1,2970.1,,,,,
CyCapDje,uni0402,2970.2,2970.2,,,,,
MathFrktCapT,u1D517,2980.1,2980.1,,,,,
LtnSubSmU,uni1D64,3000.21,3000.21,,,,,
LtnSupSmU,uni1D58,3000.22,3000.22,,,,,
CombLtnSmU,uni0367,3000.24,3000.24,,,,,
LtnSmUDblAcute,uhungarumlaut,3000.312,3000.312,,,,,
LtnSmUDblGrave,uni0215,3000.314,3000.314,,,,,
LtnSmUInvBreve,uni0217,3000.331,3000.331,,,,,
LtnSmUBreve,ubreve,3000.332,3000.332,,,,,
LtnSmUCaron,uni01D4,3000.334,3000.334,,,,,
LtnSmUTilde,utilde,3000.34,3000.34,,,,,
LtnSmUTildeAcute,uni1E79,3000.34311,3000.34311,,,,,
LtnSmUMacron,umacron,3000.35,3000.35,,,,,
LtnSmUMacronDiaer,uni1E7B,3000.3536,3000.3536,,,,,
LtnSmUDiaerAcute,uni01D8,3000.36311,3000.36311,,,,,
LtnSmUDiaerGrave,uni01DC,3000.36313,3000.36313,,,,,
LtnSmUDiaerCaron,uni01DA,3000.36334,3000.36334,,,,,
LtnSmUDiaerMacron,uni01D6,3000.3635,3000.3635,,,,,
LtnSmURingAbv,uring,3000.373,3000.373,,,,,
LtnSmUHookAbv,uni1EE7,3000.38,3000.38,,,,,
LtnSmUEgAlef,uniA7BF,3000.39,3000.39,,,,,
LtnSmUCircumBlw,uni1E77,3000.42,3000.42,,,,,
LtnSmUTildeBlw,uni1E75,3000.44,3000.44,,,,,
LtnSmUDiaerBlw,uni1E73,3000.46,3000.46,,,,,
LtnSmUDotBlw,uni1EE5,3000.471,3000.471,,,,,
LtnSmUOgonek,uogonek,3000.62,3000.62,,,,,
LtnSmUOgonek.RetroHook,uogonek.RetroHook,3000.63,3000.63,cv76,cv76,,0173,0173
LtnSmURetrHook,uni1D99,3000.64,3000.64,,,,,
LtnSmUBar,uni0289,3000.72,3000.72,,,,,
LtnSupSmUBar,uni1DB6,3000.7222,3000.7222,,,,,
